user,x,y,dem,soc,dam,group,connections,x_mean,x_std,y_mean,y_std
135,28.875078416687657,76.97513681297558,91.04345963829425,12.222222222222221,52.92510761483162,4,"[(135, 163), (135, 157), (135, 143), (135, 165), (135, 123), (135, 154), (135, 168), (135, 147), (135, 140), (135, 126), (135, 155)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
136,28.585348604767347,29.716844166136454,76.25933246494465,6.666666666666667,29.1510963854519,2,"[(136, 191), (136, 128), (136, 164), (136, 145), (136, 267), (136, 127)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
137,27.451742339987423,19.627823310674977,100.0,4.444444444444445,23.5397828253312,5,"[(137, 159), (137, 267), (137, 132), (137, 199)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
138,27.730302622799417,60.552729104009046,85.14022002881775,4.444444444444445,44.14151586340423,2,"[(138, 210), (138, 196), (138, 13), (138, 148)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
139,13.670753780325615,98.7570274880444,99.10698610283993,0.0,56.213890634185006,4,[],25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
140,31.53539769568853,82.24102762157524,91.29208225625418,7.777777777777778,56.888212658631886,4,"[(140, 163), (140, 157), (140, 143), (140, 165), (140, 154), (140, 147), (140, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
141,24.994618843816532,41.03095187544027,77.49331733193779,7.777777777777778,33.0127853596284,2,"[(141, 175), (141, 130), (141, 171), (141, 228), (141, 194), (141, 170), (141, 16)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
142,23.14254122235494,90.49906759654556,92.40040510880425,2.2222222222222223,56.82080440945025,4,"[(142, 124), (142, 158)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
143,28.739463445053133,77.25858885683917,82.93467115588258,10.0,52.99902615094615,4,"[(143, 165), (143, 123), (143, 152), (143, 147), (143, 154), (143, 140), (143, 126), (143, 155), (143, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
144,20.550786132112766,5.640233900293808,100.0,3.3333333333333335,13.095510016203287,5,"[(144, 205), (144, 160), (144, 172)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
145,26.89580006221133,31.28027650317251,92.9150601138834,5.555555555555555,29.08803828269192,2,"[(145, 136), (145, 191), (145, 128), (145, 164), (145, 127)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
146,26.401848532910538,60.3189495214202,89.97297843767687,5.555555555555555,43.36039902716537,2,"[(146, 210), (146, 13), (146, 176), (146, 148), (146, 149)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
147,28.528011697615845,79.91021510472599,93.79905453751532,7.777777777777778,54.219113401170915,4,"[(147, 143), (147, 152), (147, 224), (147, 154), (147, 140), (147, 155), (147, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
148,27.388332088793792,59.78513006737353,87.24945178675488,4.444444444444445,43.58673107808366,2,"[(148, 210), (148, 138), (148, 146), (148, 229)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
149,22.520140424848428,64.20225027413449,80.11584244097078,5.555555555555555,43.36119534949145,4,"[(149, 210), (149, 196), (149, 13), (149, 134), (149, 146)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
150,34.761031545801835,56.83121006773423,49.806330047487435,1.1111111111111112,45.79612080676803,2,"[(150, 229)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
151,19.781114390835107,76.2944462925632,98.22996965286433,2.2222222222222223,48.03778034169915,4,"[(151, 224), (151, 152)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
152,25.13890547203874,74.7434477891498,91.77111330612769,5.555555555555555,49.94117663059427,4,"[(152, 151), (152, 147), (152, 123), (152, 126), (152, 143)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
153,16.54095826097709,49.341849515932026,83.65672355185241,1.1111111111111112,32.94140388845456,2,"[(153, 14)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
154,27.29884293697586,81.28202668568497,87.65843134179624,10.0,54.290434811330414,4,"[(154, 163), (154, 157), (154, 143), (154, 165), (154, 224), (154, 147), (154, 140), (154, 155), (154, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
155,27.34582752268751,80.69544654558942,82.722486813998,8.88888888888889,54.02063703413847,4,"[(155, 163), (155, 157), (155, 143), (155, 165), (155, 154), (155, 224), (155, 147), (155, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
156,25.95624942906482,98.17356337189997,96.13978113745306,2.2222222222222223,62.0649064004824,4,"[(156, 125), (156, 124)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
157,31.00340453079716,77.96704089620347,99.21778484008703,7.777777777777778,54.48522271350031,4,"[(157, 163), (157, 165), (157, 168), (157, 154), (157, 140), (157, 155), (157, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
158,22.982841879755405,90.58789309867919,86.91302139985976,3.3333333333333335,56.78536748921729,4,"[(158, 142), (158, 125), (158, 124)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
159,28.136782240270904,16.78844728549896,100.0,5.555555555555555,22.462614762884932,5,"[(159, 137), (159, 231), (159, 199), (159, 132), (159, 255)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
160,22.727315634227303,0.00745003301625502,100.0,1.1111111111111112,11.367382833621779,5,"[(160, 144)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
161,26.28450199501666,47.56766907756201,82.92159149414366,8.88888888888889,36.926085536289335,2,"[(161, 262), (161, 130), (161, 171), (161, 166), (161, 174), (161, 133), (161, 170), (161, 16)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
162,19.540210121512903,35.88646548407624,95.26552375435608,5.555555555555555,27.71333780279457,2,"[(162, 248), (162, 194), (162, 175), (162, 169), (162, 127)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
163,25.666683129694984,81.02850306280607,88.27579933959535,8.88888888888889,53.34759309625053,4,"[(163, 157), (163, 165), (163, 129), (163, 224), (163, 154), (163, 140), (163, 155), (163, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
164,32.94629899144669,30.024308222349916,46.30280755797508,5.555555555555555,31.485303606898302,2,"[(164, 145), (164, 187), (164, 191), (164, 136), (164, 128)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
165,27.783876062051625,80.3847713860034,94.97563958497524,8.88888888888889,54.08432372402751,4,"[(165, 163), (165, 157), (165, 143), (165, 224), (165, 154), (165, 140), (165, 155), (165, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
166,21.132827712826597,51.060441758409254,89.17147242951812,5.555555555555555,36.096634735617926,2,"[(166, 161), (166, 133), (166, 176), (166, 1), (166, 206)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
167,29.25623464098328,88.86362300929368,94.14168975951455,2.2222222222222223,59.05992882513848,4,"[(167, 125), (167, 173)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
168,33.63426689161756,72.8881454503333,81.1806456366922,5.555555555555555,53.26120617097543,4,"[(168, 157), (168, 123), (168, 197), (168, 19), (168, 135)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
169,19.66982833944967,31.22121342839813,80.06650424919192,4.444444444444445,25.445520883923898,2,"[(169, 248), (169, 221), (169, 162), (169, 127)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
170,24.462801811154463,41.725837769476456,99.74276828337574,6.666666666666667,33.09431979031546,2,"[(170, 130), (170, 171), (170, 228), (170, 161), (170, 141), (170, 16)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
171,24.34225920934896,45.646809162553225,73.99649490885079,11.11111111111111,34.994534185951096,2,"[(171, 130), (171, 228), (171, 194), (171, 1), (171, 174), (171, 161), (171, 133), (171, 170), (171, 141), (171, 16)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
172,24.7000672496475,6.706727159855376,100.0,1.1111111111111112,15.703397204751438,5,"[(172, 144)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
173,33.17409559595663,93.17837549684522,81.80096128576673,1.1111111111111112,63.176235546400925,4,"[(173, 167)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
174,28.637471619928093,49.25900698118823,81.45248224819014,4.444444444444445,38.94823930055816,2,"[(174, 161), (174, 171), (174, 130), (174, 262)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
175,23.257683202345838,38.27823388946881,76.82142029053358,4.444444444444445,30.767958545907323,2,"[(175, 248), (175, 194), (175, 162), (175, 141)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
176,21.13486959844567,57.04975495499164,52.746225218622186,3.3333333333333335,39.09231227671866,2,"[(176, 206), (176, 146), (176, 166)]",25.60278001985331,4.444901877917471,81.67671228105,57.66137519973828
177,55.32467714779479,43.15129703357843,88.86997137114588,2.2222222222222223,49.23798709068661,3,"[(177, 226), (177, 260)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
178,66.3995813980207,20.408743845063935,72.40235546388259,3.3333333333333335,43.40416262154232,3,"[(178, 48), (178, 242), (178, 253)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
179,49.4541374441304,35.30298072960529,71.30781796699476,8.88888888888889,42.378559086867845,3,"[(179, 233), (179, 226), (179, 193), (179, 264), (179, 244), (179, 10), (179, 252), (179, 238)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
180,83.55678590986516,16.059645735694296,80.50560529079722,0.0,49.80821582277973,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
181,11.156695555052679,42.68651318870831,83.26824488342297,0.0,26.921604371880495,2,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
182,65.86146582526544,36.31703020711866,90.45805761429992,3.3333333333333335,51.08924801619205,3,"[(182, 203), (182, 214), (182, 5)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
183,62.30379233085226,84.55241630117618,73.83497703125641,1.1111111111111112,73.42810431601421,3,"[(183, 268)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
184,52.45116175747461,84.1705579595581,72.01764558442898,0.0,68.31085985851635,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
185,44.62110713616725,4.206991227732551,99.18362861012065,1.1111111111111112,24.4140491819499,3,"[(185, 250)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
186,50.99079578969153,14.651404251424761,85.31224730456908,1.1111111111111112,32.82110002055815,3,"[(186, 245)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
187,32.85598469290635,35.015373034479765,59.50021646434385,5.555555555555555,33.935678863693056,2,"[(187, 257), (187, 243), (187, 128), (187, 164), (187, 209)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
188,75.53276565830183,3.872194435699946,97.7603037243085,2.2222222222222223,39.70248004700089,3,"[(188, 232), (188, 189)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
189,79.70838591077242,6.8198931518561245,77.78903006249303,3.3333333333333335,43.26413953131427,3,"[(189, 22), (189, 212), (189, 188)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
190,19.57067389587777,18.71241209038071,100.0,2.2222222222222223,19.141542993129242,5,"[(190, 216), (190, 251)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
191,27.438300523845374,27.15260996169109,82.26291530613092,6.666666666666667,27.295455242768234,2,"[(191, 128), (191, 164), (191, 136), (191, 145), (191, 267), (191, 127)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
192,34.09582964886363,4.795425106790276,100.0,2.2222222222222223,19.445627377826952,5,"[(192, 259), (192, 250)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
193,49.650049919162136,32.124662366509384,84.99289758829663,5.555555555555555,40.887356142835756,3,"[(193, 233), (193, 10), (193, 179), (193, 244), (193, 238)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
194,24.658662790460895,39.49703635375803,58.004850127009014,7.777777777777778,32.07784957210946,2,"[(194, 175), (194, 248), (194, 171), (194, 130), (194, 162), (194, 141), (194, 16)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
195,37.16810686554297,16.625315358323554,100.0,3.3333333333333335,26.89671111193326,5,"[(195, 227), (195, 249), (195, 255)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
196,23.27605055446741,64.75750408973465,80.09356230178851,5.555555555555555,44.016777322101035,4,"[(196, 210), (196, 13), (196, 134), (196, 138), (196, 149)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
197,39.01377698072515,72.23388441325214,83.20424973411095,2.2222222222222223,55.62383069698865,4,"[(197, 168), (197, 19)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
198,63.55278443065079,67.43974012746189,64.22691758693078,1.1111111111111112,65.49626227905634,3,"[(198, 241)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
199,24.716052422005458,14.158782156299246,100.0,4.444444444444445,19.43741728915235,5,"[(199, 137), (199, 159), (199, 231), (199, 132)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
200,39.96508867082363,41.66831846729511,77.43896978894216,1.1111111111111112,40.81670356905937,2,"[(200, 208)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
201,39.43564476434609,25.117236776116005,41.09113918768792,1.1111111111111112,32.27644077023105,2,"[(201, 249)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
202,78.76582441194732,37.098431127208414,80.67904459970572,0.0,57.93212776957787,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
203,66.30346224856616,41.118819117748856,97.60181311108582,2.2222222222222223,53.71114068315751,3,"[(203, 182), (203, 214)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
204,90.55706574198516,29.699237344414332,70.2815065797121,0.0,60.12815154319974,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
205,15.255370289556321,4.003666864565169,100.0,1.1111111111111112,9.629518577060745,5,"[(205, 144)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
206,22.970749052874623,53.73712055002048,58.46653150103111,3.3333333333333335,38.35393480144755,2,"[(206, 133), (206, 176), (206, 166)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
207,72.51515105834784,24.529159634144264,84.00081099851124,0.0,48.52215534624605,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
208,39.155886174985824,42.189376394146905,98.14114085768927,1.1111111111111112,40.672631284566364,2,"[(208, 200)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
209,30.931211991419993,36.75284709862735,55.527429003295346,4.444444444444445,33.84202954502367,2,"[(209, 257), (209, 243), (209, 128), (209, 187)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
210,27.40459227639248,64.99138353419764,88.0101612535938,7.777777777777778,46.19798790529506,4,"[(210, 134), (210, 149), (210, 138), (210, 146), (210, 196), (210, 13), (210, 148)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
211,61.0784010918229,51.68741399173665,77.41587449139513,2.2222222222222223,56.38290754177977,3,"[(211, 20), (211, 218)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
212,82.74123419695681,11.188628965922735,98.59626774050085,2.2222222222222223,46.96493158143977,3,"[(212, 189), (212, 22)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
213,99.31020444456811,9.788635630557753,64.58868023334777,0.0,54.54942003756293,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
214,60.76577364241505,38.205710187932226,77.16306549225185,2.2222222222222223,49.485741915173634,3,"[(214, 203), (214, 182)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
215,51.6548882750883,61.83157233797391,73.34535332865009,1.1111111111111112,56.7432303065311,3,"[(215, 240)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
216,14.335183637854257,21.66260034224049,100.0,2.2222222222222223,17.998891990047376,5,"[(216, 251), (216, 190)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
217,54.600921785241496,42.40258294195735,97.93236635515747,3.3333333333333335,48.50175236359942,3,"[(217, 225), (217, 226), (217, 260)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
218,61.74392283107906,53.19177187919179,68.615066063856,2.2222222222222223,57.467847355135426,3,"[(218, 20), (218, 211)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
219,9.332291857696283,32.222963617525664,46.80317578821923,1.1111111111111112,20.777627737610974,2,"[(219, 221)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
220,52.07827708677488,70.77489542343741,92.69050053467282,1.1111111111111112,61.426586255106145,3,"[(220, 263)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
221,14.29911013192325,30.176153603591793,50.51458420068106,2.2222222222222223,22.23763186775752,2,"[(221, 219), (221, 169)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
222,82.5599859872546,48.54372927680218,84.69657882548248,0.0,65.5518576320284,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
223,68.36050385149777,6.914894594745931,95.45717992934277,1.1111111111111112,37.63769922312185,3,"[(223, 258)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
224,22.34024717713658,79.01725226808685,96.10779602632974,7.777777777777778,50.67874972261171,4,"[(224, 163), (224, 165), (224, 129), (224, 151), (224, 154), (224, 147), (224, 155)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
225,49.36379065482368,43.81994108724841,85.48111277131507,3.3333333333333335,46.59186587103605,3,"[(225, 217), (225, 226), (225, 260)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
226,50.50060654287563,40.384946132847446,69.70122261109275,7.777777777777778,45.44277633786154,3,"[(226, 177), (226, 179), (226, 264), (226, 217), (226, 252), (226, 225), (226, 260)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
227,33.94686714570348,13.433350770715911,100.0,2.2222222222222223,23.690108958209695,5,"[(227, 195), (227, 255)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
228,19.430601105733178,43.400820686694594,60.139114238559,3.3333333333333335,31.415710896213888,2,"[(228, 171), (228, 170), (228, 141)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
229,31.655647143756806,55.464432931921266,67.21247846700713,2.2222222222222223,43.56004003783904,2,"[(229, 150), (229, 148)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
230,46.75156857665931,51.3584731735043,83.81553973712109,1.1111111111111112,49.05502087508181,3,"[(230, 261)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
231,25.668374531099047,12.998019668507787,100.0,3.3333333333333335,19.333197099803417,5,"[(231, 159), (231, 132), (231, 199)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
232,76.97059029036477,4.054244710619891,84.5339032277032,1.1111111111111112,40.51241750049233,3,"[(232, 188)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
233,46.209274824335104,33.32049736006925,98.93329618746789,5.555555555555555,39.764886092202175,3,"[(233, 264), (233, 252), (233, 193), (233, 179), (233, 238)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
234,54.886474330601594,9.477394667491346,66.63122632594798,54.44444444444444,32.18193449904647,3,"[(234, 30), (234, 114), (234, 31), (234, 25), (234, 88), (234, 33), (234, 49), (234, 86), (234, 90), (234, 119), (234, 36), (234, 58), (234, 120), (234, 40), (234, 93), (234, 65), (234, 66), (234, 95), (234, 67), (234, 96), (234, 68), (234, 97), (234, 92), (234, 69), (234, 42), (234, 43), (234, 71), (234, 72), (234, 101), (234, 73), (234, 102), (234, 74), (234, 56), (234, 104), (234, 76), (234, 105), (234, 121), (234, 245), (234, 50), (234, 78), (234, 79), (234, 80), (234, 109), (234, 81), (234, 110), (234, 23), (234, 41), (234, 112), (234, 85)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
235,75.04925262042434,59.23989406612968,99.7663911089021,2.2222222222222223,67.14457334327702,3,"[(235, 4), (235, 7)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
236,78.48267125877491,58.207008555516836,70.18982939708394,2.2222222222222223,68.34483990714588,3,"[(236, 4), (236, 7)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
237,7.665130379245461,21.132139177233523,100.0,3.3333333333333335,14.398634778239492,5,"[(237, 292), (237, 338), (237, 290)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
238,48.09742522100519,31.555830465955825,89.78985643690753,5.555555555555555,39.82662784348051,3,"[(238, 264), (238, 193), (238, 233), (238, 179), (238, 244)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
239,50.9112899593188,58.61070520434983,61.971085799085344,1.1111111111111112,54.76099758183432,3,"[(239, 240)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
240,55.23151398058758,59.38976941454904,64.67069121437298,2.2222222222222223,57.310641697568315,3,"[(240, 239), (240, 215)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
241,64.10439369759027,65.5944526339046,69.27513693113498,1.1111111111111112,64.84942316574742,3,"[(241, 198)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
242,61.74071615519537,17.868389902945083,80.08332492694828,17.77777777777778,39.80455302907023,3,"[(242, 8), (242, 107), (242, 121), (242, 253), (242, 178), (242, 53), (242, 102), (242, 103), (242, 48), (242, 83), (242, 115), (242, 62), (242, 245), (242, 119), (242, 99), (242, 29)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
243,35.36585529347068,36.22407157370516,74.79037516524451,3.3333333333333335,35.794963433587924,2,"[(243, 257), (243, 209), (243, 187)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
244,53.69415640434,34.134895310154704,68.85530437657157,5.555555555555555,43.914525857247355,3,"[(244, 193), (244, 254), (244, 10), (244, 179), (244, 238)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
245,56.00736723280748,15.408948263176399,97.45163404221766,21.11111111111111,35.70815774799194,3,"[(245, 64), (245, 100), (245, 121), (245, 58), (245, 242), (245, 29), (245, 66), (245, 109), (245, 186), (245, 74), (245, 103), (245, 90), (245, 115), (245, 49), (245, 234), (245, 63), (245, 99), (245, 27), (245, 83)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
246,59.375123136299564,27.82029507372503,98.3760541386316,2.2222222222222223,43.5977091050123,3,"[(246, 8), (246, 254)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
247,79.0863999274844,26.712688069787482,86.53894263183426,0.0,52.899543998635934,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
248,21.547654963699326,34.81548004393972,96.3976318734544,6.666666666666667,28.181567503819522,2,"[(248, 175), (248, 128), (248, 169), (248, 194), (248, 162), (248, 127)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
249,41.069979734839336,19.410935674318324,99.57927971400186,2.2222222222222223,30.24045770457883,3,"[(249, 201), (249, 195)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
250,39.21135326162707,4.819456087443982,100.0,2.2222222222222223,22.015404674535525,5,"[(250, 185), (250, 192)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
251,14.515152718957268,20.579644554070555,100.0,2.2222222222222223,17.54739863651391,5,"[(251, 216), (251, 190)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
252,46.135291796575146,38.15581972151993,98.70183519505741,4.444444444444445,42.14555575904754,3,"[(252, 264), (252, 233), (252, 179), (252, 226)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
253,65.1806554299447,22.018967065050973,64.92815764662483,3.3333333333333335,43.59981124749783,3,"[(253, 178), (253, 48), (253, 242)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
254,55.58994214234176,29.972726005521206,94.14518773795218,3.3333333333333335,42.78133407393148,3,"[(254, 10), (254, 244), (254, 246)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
255,33.81505105514692,14.705074387184066,100.0,4.444444444444445,24.26006272116549,5,"[(255, 227), (255, 159), (255, 195), (255, 132)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
256,69.36205910175359,74.74355925775649,85.35044102730535,1.1111111111111112,72.05280917975503,3,"[(256, 18)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
257,32.86192614479026,38.21156376942271,70.37034174064134,3.3333333333333335,35.536744957106485,2,"[(257, 209), (257, 243), (257, 187)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
258,66.19019823631548,12.74365767714194,79.98147442449425,23.333333333333332,39.46692795672871,3,"[(258, 64), (258, 96), (258, 100), (258, 121), (258, 108), (258, 59), (258, 53), (258, 102), (258, 49), (258, 120), (258, 65), (258, 105), (258, 223), (258, 83), (258, 69), (258, 62), (258, 112), (258, 98), (258, 63), (258, 92), (258, 71)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
259,33.3357344947172,1.6239794948513477,100.0,2.2222222222222223,17.479856994784274,5,"[(259, 192), (259, 266)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
260,51.60522204932231,42.83430842453332,83.49973562663415,4.444444444444445,47.21976523692781,3,"[(260, 217), (260, 225), (260, 177), (260, 226)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
261,41.03580381935747,48.85362270474318,98.4509316454854,1.1111111111111112,44.94471326205033,2,"[(261, 230)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
262,30.901318469189906,44.95382774489197,57.6555726930999,4.444444444444445,37.927573107040935,2,"[(262, 161), (262, 130), (262, 174), (262, 16)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
263,48.814993500993545,73.50152277122102,61.53393954879546,1.1111111111111112,61.15825813610728,3,"[(263, 220)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
264,49.46204501545494,36.249943595982465,77.10778182669574,5.555555555555555,42.8559943057187,3,"[(264, 179), (264, 252), (264, 233), (264, 226), (264, 238)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
265,47.74013033770994,22.177782495039907,60.751275877446176,0.0,34.958956416374924,3,[],47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
266,31.175295287535658,2.1989125077262806,100.0,1.1111111111111112,16.68710389763097,5,"[(266, 259)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
267,26.230946458935815,24.842076020821843,57.72477099885071,3.3333333333333335,25.536511239878827,2,"[(267, 137), (267, 191), (267, 136)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
268,57.776459645541564,87.14230268757257,99.65784093764142,1.1111111111111112,72.45938116655707,3,"[(268, 183)]",47.248567711486324,20.693102836008247,31.689894849578117,22.750853474672436
269,0.9273991095064196,70.08544325364437,84.91426275377465,11.11111111111111,35.5064211815754,4,"[(269, 318), (269, 275), (269, 298), (269, 283), (269, 325), (269, 314), (269, 273), (269, 315), (269, 322), (269, 308)]",1.2586407731347116,1.071255868716541,37.24704141343188,34.706028501305845
